# name, tgt sunk, tgt tons, subsDmgd, subsSunk, subsSpotted, subsRTB, subsPromoted
Wolfpack WF1891(4 boats),4,24,1,2,0,0,0
Wolfpack WF1892(4 boats),4,18,1,0,1,0,0
Wolfpack WF1893(4 boats),3,14,2,0,0,2,2
Wolfpack WF1894(4 boats),3,10,1,0,1,0,0
Wolfpack WF1895(4 boats),6,35,0,0,0,0,0
Wolfpack WF1896(4 boats),5,33,0,0,0,0,0
Wolfpack WF1897(4 boats),6,41,1,0,0,0,0
Wolfpack WF1898(4 boats),6,21,0,0,1,0,0
Wolfpack WF1899(4 boats),6,28,0,1,0,0,0
Wolfpack WF1900(4 boats),0,0,1,0,1,0,0
Wolfpack WF1901(4 boats),1,8,1,2,0,1,1
Wolfpack WF1902(4 boats),2,14,0,0,0,0,0
Wolfpack WF1903(4 boats),4,21,0,0,0,0,0
Wolfpack WF1904(4 boats),8,48,0,0,0,0,0
Wolfpack WF1905(4 boats),2,12,0,0,0,0,0
Wolfpack WF1906(4 boats),3,20,0,3,1,0,0
Wolfpack WF1907(4 boats),1,3,2,0,1,1,1
Wolfpack WF1908(4 boats),6,33,0,0,0,0,0
Wolfpack WF1909(4 boats),1,6,2,1,0,2,2
Wolfpack WF1910(4 boats),1,9,2,1,1,1,1
Wolfpack WF1911(4 boats),4,16,2,0,0,1,1
Wolfpack WF1912(4 boats),3,13,1,0,0,0,0
Wolfpack WF1913(4 boats),5,24,2,0,0,1,1
Wolfpack WF1914(4 boats),6,46,1,0,0,0,0
Wolfpack WF1915(4 boats),9,37,0,0,0,0,0
Wolfpack WF1916(4 boats),0,0,0,2,1,0,0
Wolfpack WF1917(4 boats),4,20,1,0,1,0,0
Wolfpack WF1918(4 boats),10,63,0,0,0,0,0
Wolfpack WF1919(4 boats),4,24,0,1,2,0,0
Wolfpack WF1920(4 boats),5,35,2,0,0,0,0
Wolfpack WF1921(4 boats),2,7,1,0,2,0,0
Wolfpack WF1922(4 boats),5,30,0,0,0,0,0
Wolfpack WF1923(4 boats),3,23,0,0,0,0,0
Wolfpack WF1924(4 boats),9,51,0,0,0,0,0
Wolfpack WF1925(4 boats),10,59,0,0,0,0,0
Wolfpack WF1926(4 boats),3,12,1,0,0,0,0
Wolfpack WF1927(4 boats),4,40,0,0,0,0,0
Wolfpack WF1928(4 boats),4,28,0,0,0,0,0
Wolfpack WF1929(4 boats),5,23,0,0,0,0,0
Wolfpack WF1930(4 boats),7,51,0,0,0,0,0
Wolfpack WF1931(4 boats),9,59,0,0,0,0,0
Wolfpack WF1932(4 boats),7,38,0,0,1,0,0
Wolfpack WF1933(4 boats),5,23,0,1,0,0,0
Wolfpack WF1934(4 boats),5,30,0,0,0,0,0
Wolfpack WF1935(4 boats),10,62,0,0,0,0,0
Wolfpack WF1936(4 boats),2,13,2,0,0,0,0
Wolfpack WF1937(4 boats),6,32,0,0,0,0,0
Wolfpack WF1938(4 boats),3,21,0,0,0,0,0
Wolfpack WF1939(4 boats),4,33,0,0,0,0,0
Wolfpack WF1940(4 boats),2,12,1,0,0,1,1
Wolfpack WF1941(4 boats),9,36,0,2,0,0,0
Wolfpack WF1942(4 boats),3,16,2,1,0,2,2
Wolfpack WF1943(4 boats),3,15,0,0,0,0,0
Wolfpack WF1944(4 boats),5,31,3,0,0,1,1
Wolfpack WF1945(4 boats),7,40,2,0,0,0,0
Wolfpack WF1946(4 boats),5,23,0,0,1,0,0
Wolfpack WF1947(4 boats),5,38,0,0,0,0,0
Wolfpack WF1948(4 boats),6,26,0,0,0,0,0
Wolfpack WF1949(4 boats),3,16,1,0,0,1,1
Wolfpack WF1950(4 boats),2,15,0,0,0,0,0
Wolfpack WF1951(4 boats),4,18,2,0,1,1,1
Wolfpack WF1952(4 boats),3,28,0,0,0,0,0
Wolfpack WF1953(4 boats),7,49,0,0,0,0,0
Wolfpack WF1954(4 boats),5,32,3,0,0,1,1
Wolfpack WF1955(4 boats),5,31,0,0,1,0,0
Wolfpack WF1956(4 boats),2,12,2,0,0,1,1
Wolfpack WF1957(4 boats),6,32,0,0,0,0,0
Wolfpack WF1958(4 boats),1,7,1,0,0,1,1
Wolfpack WF1959(4 boats),4,35,0,0,0,0,0
Wolfpack WF1960(4 boats),4,19,2,0,2,1,1
Wolfpack WF1961(4 boats),4,28,0,0,0,0,0
Wolfpack WF1962(4 boats),4,24,1,0,0,1,1
Wolfpack WF1963(4 boats),8,42,1,0,0,1,1
Wolfpack WF1964(4 boats),6,71,0,0,1,0,0
Wolfpack WF1965(4 boats),4,25,1,0,1,0,0
Wolfpack WF1966(4 boats),4,22,1,0,0,0,0
Wolfpack WF1967(4 boats),2,9,2,0,0,1,1
Wolfpack WF1968(4 boats),4,22,0,0,0,0,0
Wolfpack WF1969(4 boats),3,12,0,0,0,0,0
Wolfpack WF1970(4 boats),5,27,0,0,0,0,0
Wolfpack WF1971(4 boats),3,15,0,0,1,0,0
Wolfpack WF1972(4 boats),4,12,0,1,0,0,0
Wolfpack WF1973(4 boats),0,0,0,0,0,0,0
Wolfpack WF1974(4 boats),3,16,0,0,0,0,0
Wolfpack WF1975(4 boats),4,27,1,0,0,1,1
Wolfpack WF1976(4 boats),3,35,2,1,0,1,1
Wolfpack WF1977(4 boats),5,22,0,0,0,0,0
Wolfpack WF1978(4 boats),8,42,0,0,0,0,0
Wolfpack WF1979(4 boats),2,7,0,0,2,0,0
Wolfpack WF1980(4 boats),4,26,1,0,0,0,0
Wolfpack WF1981(4 boats),8,55,0,0,0,0,0
Wolfpack WF1982(4 boats),6,27,0,0,0,0,0
Wolfpack WF1983(4 boats),1,5,2,0,0,2,2
Wolfpack WF1984(4 boats),2,14,1,0,1,1,1
Wolfpack WF1985(4 boats),5,22,1,0,0,0,0
Wolfpack WF1986(4 boats),6,32,0,0,0,0,0
Wolfpack WF1987(4 boats),3,13,1,0,1,0,0
Wolfpack WF1988(4 boats),5,28,0,0,0,0,0
Wolfpack WF1989(4 boats),8,74,0,0,0,0,0
Wolfpack WF1990(4 boats),7,34,0,0,1,0,0
Wolfpack WF1991(4 boats),4,15,1,0,0,1,1
Wolfpack WF1992(4 boats),0,0,2,0,1,0,0
Wolfpack WF1993(4 boats),3,21,0,0,0,0,0
Wolfpack WF1994(4 boats),8,42,0,0,0,0,0
Wolfpack WF1995(4 boats),3,17,1,0,1,0,0
Wolfpack WF1996(4 boats),6,34,0,0,1,0,0
Wolfpack WF1997(4 boats),5,30,2,0,0,0,0
Wolfpack WF1998(4 boats),3,17,0,0,0,0,0
Wolfpack WF1999(4 boats),4,28,1,0,0,1,1
